age_d,age_h,T,H_a,psi_x,Cpm,rho
94 ,16,23.5,80.1,-10.92285816,0.467586799,24.93042485
94 ,17,23.5,79.7,-9.642087932,0.39153985,24.92607945
94 ,18,23.3,79,-7.972955678,0.292433538,24.92173672
94 ,19,22.2,83.5,-6.02921,0.177021793,24.9173966
94 ,20,21.2,88.1,-3.943313953,0.053169734,24.91305909
94 ,21,20.7,90.5,-3.943313953,0.053169734,24.90872414
94 ,22,20.3,91.6,-3.943313953,0.053169734,24.90439174
94 ,23,20.3,91.3,-3.943313953,0.053169734,24.90006185
94 ,24,20.2,91.5,-3.943313953,0.053169734,24.89573444
95 ,1,20,92.8,-3.943313953,0.053169734,24.8914095
95 ,2,19.7,93.8,-3.943313953,0.053169734,24.88708699
95 ,3,19.3,94.6,-3.943313953,0.053169734,24.88276688
95 ,4,19.3,96.4,-3.943313953,0.053169734,24.87844914
95 ,5,20,97,-3.943313953,0.053169734,24.87413376
95 ,6,20.1,96.4,-3.943313953,0.053169734,24.86982069
95 ,7,19.7,97.1,-3.943313953,0.053169734,24.86550992
95 ,8,20.4,96.8,-3.943313953,0.053169734,24.86120141
95 ,9,22.2,91.2,-6.02921,0.177021793,24.85689513
95 ,10,24.1,83.3,-7.972955678,0.292433538,24.85259107
95 ,11,25.8,77.5,-9.642087932,0.39153985,24.84828918
95 ,12,26.1,77.7,-10.92285816,0.467586799,24.84398945
95 ,13,26.1,75.9,-11.72798398,0.515391909,24.83969185
95 ,14,26.1,76.2,-12.0025974,0.531697342,24.83539634
95 ,15,26.7,74.4,-11.72798398,0.515391909,24.8311029
95 ,16,27.3,72.3,-10.92285816,0.467586799,24.82681151
95 ,17,27,72.9,-9.642087932,0.39153985,24.82252213
95 ,18,26.4,75.5,-7.972955678,0.292433538,24.81823473
95 ,19,25.6,78.1,-6.02921,0.177021793,24.8139493
95 ,20,24.9,81,-3.943313953,0.053169734,24.8096658
95 ,21,24.8,82,-3.943313953,0.053169734,24.80538419
95 ,22,24.9,79,-3.943313953,0.053169734,24.80110447
95 ,23,23.5,81.7,-3.943313953,0.053169734,24.79682659
95 ,24,22,89.5,-3.943313953,0.053169734,24.79255053
96 ,1,21.3,93.7,-3.943313953,0.053169734,24.78827627
96 ,2,21.4,92.7,-3.943313953,0.053169734,24.78400377
96 ,3,20.9,95.3,-3.943313953,0.053169734,24.779733
96 ,4,20.6,94.2,-3.943313953,0.053169734,24.77546395
96 ,5,20.4,95.5,-3.943313953,0.053169734,24.77119658
96 ,6,20.5,93.6,-3.943313953,0.053169734,24.76693085
96 ,7,20.1,92.5,-3.943313953,0.053169734,24.76266676
96 ,8,20.7,87.5,-3.943313953,0.053169734,24.75840426
96 ,9,22.1,81.1,-6.02921,0.177021793,24.75414333
96 ,10,23.2,78.9,-7.972955678,0.292433538,24.74988395
96 ,11,23.5,78.9,-9.642087932,0.39153985,24.74562608
96 ,12,23.2,81.8,-10.92285816,0.467586799,24.7413697
96 ,13,23.9,77.5,-11.72798398,0.515391909,24.73711477
96 ,14,25.3,69.6,-12.0025974,0.531697342,24.73286128
96 ,15,26.4,65.1,-11.72798398,0.515391909,24.72860919
96 ,16,25.7,73.2,-10.92285816,0.467586799,24.72435847
96 ,17,24.9,79.2,-9.642087932,0.39153985,24.72010911
96 ,18,22.5,88.3,-7.972955678,0.292433538,24.71586106
96 ,19,21.2,90.2,-6.02921,0.177021793,24.7116143
96 ,20,20.7,91.9,-3.943313953,0.053169734,24.70736881
96 ,21,19.8,95.3,-3.943313953,0.053169734,24.70312456
96 ,22,19.2,97,-3.943313953,0.053169734,24.69888152
96 ,23,18.9,97.8,-3.943313953,0.053169734,24.69463965
96 ,24,18.8,98.2,-3.943313953,0.053169734,24.69039894
97 ,1,18.7,98.5,-3.943313953,0.053169734,24.68615936
97 ,2,18.5,98.7,-3.943313953,0.053169734,24.68192087
97 ,3,18.6,98.9,-3.943313953,0.053169734,24.67768346
97 ,4,18.7,98.9,-3.943313953,0.053169734,24.67344708
97 ,5,18.8,98.8,-3.943313953,0.053169734,24.66921173
97 ,6,18.7,98.7,-3.943313953,0.053169734,24.66497735
97 ,7,18.8,98.9,-3.943313953,0.053169734,24.66074394
97 ,8,19,98.9,-3.943313953,0.053169734,24.65651146
97 ,9,19.4,98.6,-6.02921,0.177021793,24.65227988
97 ,10,20.4,95.6,-7.972955678,0.292433538,24.64804918
97 ,11,20.7,95.3,-9.642087932,0.39153985,24.64381932
97 ,12,21.1,95.2,-10.92285816,0.467586799,24.63959029
97 ,13,21.3,95.7,-11.72798398,0.515391909,24.63536205
97 ,14,21.9,93.3,-12.0025974,0.531697342,24.63113457
97 ,15,22.1,92.7,-11.72798398,0.515391909,24.62690783
97 ,16,22.1,93.1,-10.92285816,0.467586799,24.6226818
97 ,17,22.9,91.2,-9.642087932,0.39153985,24.61845644
97 ,18,22.9,91.2,-7.972955678,0.292433538,24.61423175
97 ,19,21.8,92,-6.02921,0.177021793,24.61000768
97 ,20,19.7,95.4,-3.943313953,0.053169734,24.6057842
97 ,21,18.6,96.3,-3.943313953,0.053169734,24.6015613
97 ,22,18.2,95.5,-3.943313953,0.053169734,24.59733894
97 ,23,18,96.4,-3.943313953,0.053169734,24.59311709
97 ,24,17.6,97.8,-3.943313953,0.053169734,24.58889573
98 ,1,17.5,98,-3.943313953,0.053169734,24.58467483
98 ,2,17.4,98.1,-3.943313953,0.053169734,24.58045437
98 ,3,17.3,98.6,-3.943313953,0.053169734,24.5762343
98 ,4,17.3,98.5,-3.943313953,0.053169734,24.57201461
98 ,5,17.2,98.2,-3.943313953,0.053169734,24.56779527
98 ,6,17.3,98.4,-3.943313953,0.053169734,24.56357625
98 ,7,17.2,98.7,-3.943313953,0.053169734,24.55935752
98 ,8,17.6,98.8,-3.943313953,0.053169734,24.55513906
98 ,9,18.4,97.8,-6.02921,0.177021793,24.55092083
98 ,10,19.3,94.1,-7.972955678,0.292433538,24.54670281
98 ,11,18.8,97,-9.642087932,0.39153985,24.54248497
98 ,12,18.5,95.1,-10.92285816,0.467586799,24.53826729
98 ,13,18,93.5,-11.72798398,0.515391909,24.53404973
98 ,14,17.6,92.5,-12.0025974,0.531697342,24.52983227
98 ,15,16.7,89.2,-11.72798398,0.515391909,24.52561488
98 ,16,15.5,89.5,-10.92285816,0.467586799,24.52139754
98 ,17,15.8,86.7,-9.642087932,0.39153985,24.51718021
98 ,18,15.4,85.8,-7.972955678,0.292433538,24.51296286
98 ,19,14.8,88,-6.02921,0.177021793,24.50874548
98 ,20,14.3,86.9,-3.943313953,0.053169734,24.50452802
98 ,21,13.9,87.6,-3.943313953,0.053169734,24.50031047
98 ,22,13.3,90.8,-3.943313953,0.053169734,24.4960928
98 ,23,13.1,91.3,-3.943313953,0.053169734,24.49187497
98 ,24,13,90.6,-3.943313953,0.053169734,24.48765696
99 ,1,13,88.6,-3.943313953,0.053169734,24.48343875
99 ,2,12.9,90.3,-3.943313953,0.053169734,24.4792203
99 ,3,12.6,89.9,-3.943313953,0.053169734,24.47500159
99 ,4,12.5,91.1,-3.943313953,0.053169734,24.47078259
99 ,5,12.3,92.3,-3.943313953,0.053169734,24.46656327
99 ,6,12.4,91.2,-3.943313953,0.053169734,24.4623436
99 ,7,12.4,91.6,-3.943313953,0.053169734,24.45812356
99 ,8,12.7,90.4,-3.943313953,0.053169734,24.45390311
99 ,9,13.4,88.5,-6.02921,0.177021793,24.44968224
99 ,10,14.5,81.9,-7.972955678,0.292433538,24.44546091
99 ,11,15.6,78.1,-9.642087932,0.39153985,24.44123909
99 ,12,16.9,72.1,-10.92285816,0.467586799,24.43701676
99 ,13,16.7,72.6,-11.72798398,0.515391909,24.43279389
99 ,14,16.6,73.1,-12.0025974,0.531697342,24.42857046
99 ,15,15.9,74.4,-11.72798398,0.515391909,24.42434642
99 ,16,15.4,76.5,-10.92285816,0.467586799,24.42012176
99 ,17,16.3,69.2,-9.642087932,0.39153985,24.41589645
99 ,18,17.3,62,-7.972955678,0.292433538,24.41167046
99 ,19,17.4,59,-6.02921,0.177021793,24.40744377
99 ,20,16.3,65.3,-3.943313953,0.053169734,24.40321633
99 ,21,14.5,78.1,-3.943313953,0.053169734,24.39898814
99 ,22,13.5,86,-3.943313953,0.053169734,24.39475915
99 ,23,13.4,87.9,-3.943313953,0.053169734,24.39052935
99 ,24,13.3,86.6,-3.943313953,0.053169734,24.3862987
100 ,1,13.1,84.7,-3.943313953,0.053169734,24.38206717
100 ,2,12.1,89.2,-3.943313953,0.053169734,24.37783474
100 ,3,11.8,89.4,-3.943313953,0.053169734,24.37360139
100 ,4,11.7,89.4,-3.943313953,0.053169734,24.36936707
100 ,5,12.4,88,-3.943313953,0.053169734,24.36513178
100 ,6,12.6,87.1,-3.943313953,0.053169734,24.36089546
100 ,7,12.5,88.4,-3.943313953,0.053169734,24.35665811
100 ,8,12.9,87.7,-3.943313953,0.053169734,24.35241969
100 ,9,13.9,83.2,-6.02921,0.177021793,24.34818017
100 ,10,14.8,80.1,-7.972955678,0.292433538,24.34393953
100 ,11,16.6,72.7,-9.642087932,0.39153985,24.33969774
100 ,12,17.7,67.2,-10.92285816,0.467586799,24.33545477
100 ,13,18.8,64.4,-11.72798398,0.515391909,24.33121059
100 ,14,19.9,59.1,-12.0025974,0.531697342,24.32696517
100 ,15,20.2,60.8,-11.72798398,0.515391909,24.3227185
100 ,16,20,64.6,-10.92285816,0.467586799,24.31847053
100 ,17,19.8,66.9,-9.642087932,0.39153985,24.31422124
100 ,18,19.4,66.2,-7.972955678,0.292433538,24.30997061
100 ,19,18.4,66.9,-6.02921,0.177021793,24.3057186
100 ,20,16.9,75.6,-3.943313953,0.053169734,24.30146519
100 ,21,15.4,82.8,-3.943313953,0.053169734,24.29721036
100 ,22,13.5,91.5,-3.943313953,0.053169734,24.29295406
100 ,23,12.1,95.2,-3.943313953,0.053169734,24.28869628
100 ,24,11.2,96.8,-3.943313953,0.053169734,24.28443699
101 ,1,10.4,97.5,-3.943313953,0.053169734,24.28017616
101 ,2,10.1,98.4,-3.943313953,0.053169734,24.27591375
101 ,3,11,99.1,-3.943313953,0.053169734,24.27164976
101 ,4,9.9,98.7,-3.943313953,0.053169734,24.26738413
101 ,5,9,98.8,-3.943313953,0.053169734,24.26311686
101 ,6,8.2,99.1,-3.943313953,0.053169734,24.25884791
101 ,7,8,99.4,-3.943313953,0.053169734,24.25457725
101 ,8,9.7,99.7,-3.943313953,0.053169734,24.25030485
101 ,9,12.6,96.8,-6.02921,0.177021793,24.24603069
101 ,10,15.8,88.1,-7.972955678,0.292433538,24.24175474
101 ,11,18.5,77.5,-9.642087932,0.39153985,24.23747698
101 ,12,20,71.7,-10.92285816,0.467586799,24.23319736
101 ,13,20.9,68.6,-11.72798398,0.515391909,24.22891588
101 ,14,22.1,65.5,-12.0025974,0.531697342,24.22463249
101 ,15,23.2,64.4,-11.72798398,0.515391909,24.22034717
101 ,16,23.8,61.6,-10.92285816,0.467586799,24.2160599
101 ,17,23.6,61.5,-9.642087932,0.39153985,24.21177064
101 ,18,22.7,62.1,-7.972955678,0.292433538,24.20747936
101 ,19,21.4,68.9,-6.02921,0.177021793,24.20318605
101 ,20,20,74,-3.943313953,0.053169734,24.19889067
101 ,21,18.3,84.1,-3.943313953,0.053169734,24.19459319
101 ,22,16.6,91.5,-3.943313953,0.053169734,24.19029359
101 ,23,15.3,94.6,-3.943313953,0.053169734,24.18599184
101 ,24,14.3,95.9,-3.943313953,0.053169734,24.1816879
102 ,1,13.9,97.2,-3.943313953,0.053169734,24.17738176
102 ,2,14.6,97.2,-3.943313953,0.053169734,24.17307339
102 ,3,14,95.3,-3.943313953,0.053169734,24.16876275
102 ,4,13.8,95.2,-3.943313953,0.053169734,24.16444982
102 ,5,12.9,96.1,-3.943313953,0.053169734,24.16013458
102 ,6,12.3,97,-3.943313953,0.053169734,24.15581699
102 ,7,12.3,97.4,-3.943313953,0.053169734,24.15149702
102 ,8,12.9,96.5,-3.943313953,0.053169734,24.14717465
102 ,9,14.9,92,-6.02921,0.177021793,24.14284986
102 ,10,17.9,79.8,-7.972955678,0.292433538,24.1385226
102 ,11,19.7,70.2,-9.642087932,0.39153985,24.13419286
102 ,12,21.2,60.3,-10.92285816,0.467586799,24.12986061
102 ,13,22,59.5,-11.72798398,0.515391909,24.12552582
102 ,14,22,62.5,-12.0025974,0.531697342,24.12118846
102 ,15,22.4,61.7,-11.72798398,0.515391909,24.11684851
102 ,16,21.7,66.6,-10.92285816,0.467586799,24.11250593
102 ,17,21.6,67.1,-9.642087932,0.39153985,24.1081607
102 ,18,21.4,70.1,-7.972955678,0.292433538,24.10381278
102 ,19,20.3,72.6,-6.02921,0.177021793,24.09946217
102 ,20,19,78.3,-3.943313953,0.053169734,24.09510881
102 ,21,18,83.6,-3.943313953,0.053169734,24.0907527
102 ,22,17.5,87.7,-3.943313953,0.053169734,24.08639379
102 ,23,16,92.4,-3.943313953,0.053169734,24.08203207
102 ,24,15.8,96.1,-3.943313953,0.053169734,24.0776675
103 ,1,15.9,96.3,-3.943313953,0.053169734,24.07330006
103 ,2,15.2,96.2,-3.943313953,0.053169734,24.06892971
103 ,3,14.6,97,-3.943313953,0.053169734,24.06455644
103 ,4,14.6,98.1,-3.943313953,0.053169734,24.06018021
103 ,5,14.2,98.1,-3.943313953,0.053169734,24.05580099
103 ,6,13.7,98.3,-3.943313953,0.053169734,24.05141876
103 ,7,13.2,98.4,-3.943313953,0.053169734,24.0470335
103 ,8,13.9,98.9,-3.943313953,0.053169734,24.04264516
103 ,9,17.8,94.5,-6.02921,0.177021793,24.03825373
103 ,10,21.1,76.3,-7.972955678,0.292433538,24.03385917
103 ,11,22.4,65.3,-9.642087932,0.39153985,24.02946146
103 ,12,23.4,60.1,-10.92285816,0.467586799,24.02506057
103 ,13,23.5,61.5,-11.72798398,0.515391909,24.02065648
103 ,14,24.4,60.4,-12.0025974,0.531697342,24.01624915
103 ,15,24.4,62.3,-11.72798398,0.515391909,24.01183856
103 ,16,24.1,66.7,-10.92285816,0.467586799,24.00742468
103 ,17,23.3,69.9,-9.642087932,0.39153985,24.00300748
103 ,18,22.5,73,-7.972955678,0.292433538,23.99858693
103 ,19,21.6,75.6,-6.02921,0.177021793,23.99416301
103 ,20,20.7,79.8,-3.943313953,0.053169734,23.98973569
103 ,21,19.7,84.3,-3.943313953,0.053169734,23.98530494
103 ,22,19.5,86.7,-3.943313953,0.053169734,23.98087074
103 ,23,19.1,88.6,-3.943313953,0.053169734,23.97643305
103 ,24,17.7,91.9,-3.943313953,0.053169734,23.97199184
104 ,1,16.2,95.1,-3.943313953,0.053169734,23.9675471
104 ,2,15.3,97,-3.943313953,0.053169734,23.96309879
104 ,3,14.1,96.6,-3.943313953,0.053169734,23.95864688
104 ,4,13.6,97.9,-3.943313953,0.053169734,23.95419135
104 ,5,12.9,98.3,-3.943313953,0.053169734,23.94973216
104 ,6,12.3,98.6,-3.943313953,0.053169734,23.9452693
104 ,7,12.1,99.1,-3.943313953,0.053169734,23.94080273
104 ,8,13.7,99.3,-3.943313953,0.053169734,23.93633243
104 ,9,17.7,88.6,-6.02921,0.177021793,23.93185836
104 ,10,20.8,73.7,-7.972955678,0.292433538,23.9273805
104 ,11,22.6,69.2,-9.642087932,0.39153985,23.92289883
104 ,12,23.7,61.6,-10.92285816,0.467586799,23.91841331
104 ,13,24.3,59.6,-11.72798398,0.515391909,23.91392392
104 ,14,24.9,57.4,-12.0025974,0.531697342,23.90943062
104 ,15,24.5,60.9,-11.72798398,0.515391909,23.9049334
104 ,16,24,64.3,-10.92285816,0.467586799,23.90043221
104 ,17,24.4,63.6,-9.642087932,0.39153985,23.89592705
104 ,18,23.3,66.6,-7.972955678,0.292433538,23.89141787
104 ,19,22.2,74.9,-6.02921,0.177021793,23.88690465
104 ,20,21.2,81.7,-3.943313953,0.053169734,23.88238737
104 ,21,20.1,85.2,-3.943313953,0.053169734,23.87786598
104 ,22,19,85.1,-3.943313953,0.053169734,23.87334048
104 ,23,17.8,89.8,-3.943313953,0.053169734,23.86881082
104 ,24,17.5,92,-3.943313953,0.053169734,23.86427699
105 ,1,17.4,94.5,-3.943313953,0.053169734,23.85973894
105 ,2,17.4,94.6,-3.943313953,0.053169734,23.85519667
105 ,3,17.2,94.9,-3.943313953,0.053169734,23.85065013
105 ,4,17.4,93.8,-3.943313953,0.053169734,23.8460993
105 ,5,17.1,93.5,-3.943313953,0.053169734,23.84154415
105 ,6,16.8,95,-3.943313953,0.053169734,23.83698465
105 ,7,16.7,94.9,-3.943313953,0.053169734,23.83242079
105 ,8,17,95.3,-3.943313953,0.053169734,23.82785252
105 ,9,18.2,90.8,-6.02921,0.177021793,23.82327982
105 ,10,20.3,80.1,-7.972955678,0.292433538,23.81870267
105 ,11,22.6,67.9,-9.642087932,0.39153985,23.81412103
105 ,12,23.3,62.9,-10.92285816,0.467586799,23.80953488
105 ,13,24,63,-11.72798398,0.515391909,23.80494419
105 ,14,21.5,76.2,-12.0025974,0.531697342,23.80034893
105 ,15,19,89.1,-11.72798398,0.515391909,23.79574907
105 ,16,19.7,86.3,-10.92285816,0.467586799,23.79114459
105 ,17,19.8,81.3,-9.642087932,0.39153985,23.78653547
105 ,18,18.2,87.9,-7.972955678,0.292433538,23.78192166
105 ,19,18,88.4,-6.02921,0.177021793,23.77730314
105 ,20,17.7,88.8,-3.943313953,0.053169734,23.77267989
105 ,21,17.2,90.3,-3.943313953,0.053169734,23.76805188
105 ,22,16.9,91.5,-3.943313953,0.053169734,23.76341908
105 ,23,16.9,94.3,-3.943313953,0.053169734,23.75878146
105 ,24,16.4,94,-3.943313953,0.053169734,23.75413899
106 ,1,15.9,96.9,-3.943313953,0.053169734,23.74949165
106 ,2,15.6,96.8,-3.943313953,0.053169734,23.74483941
106 ,3,15.1,97.1,-3.943313953,0.053169734,23.74018225
106 ,4,14.9,96.6,-3.943313953,0.053169734,23.73552012
106 ,5,14.7,96.6,-3.943313953,0.053169734,23.73085301
106 ,6,14.7,97.2,-3.943313953,0.053169734,23.72618089
106 ,7,14.8,96.8,-3.943313953,0.053169734,23.72150372
106 ,8,15.2,95.3,-3.943313953,0.053169734,23.71682149
106 ,9,16.9,90.4,-6.02921,0.177021793,23.71213417
106 ,10,18,86.1,-7.972955678,0.292433538,23.70744172
106 ,11,19.3,81.1,-9.642087932,0.39153985,23.70274412
106 ,12,20.7,75.6,-10.92285816,0.467586799,23.69804134
106 ,13,21.4,72.3,-11.72798398,0.515391909,23.69333335
106 ,14,21.6,77.8,-12.0025974,0.531697342,23.68862013
106 ,15,21.8,75.9,-11.72798398,0.515391909,23.68390165
106 ,16,22.2,72.9,-10.92285816,0.467586799,23.67917788
106 ,17,22.2,68.4,-9.642087932,0.39153985,23.67444879
106 ,18,20.8,72.3,-7.972955678,0.292433538,23.66971435
106 ,19,20.1,77.4,-6.02921,0.177021793,23.66497454
106 ,20,19.4,80.9,-3.943313953,0.053169734,23.66022933
106 ,21,18.5,83.7,-3.943313953,0.053169734,23.65547869
106 ,22,17.9,88.3,-3.943313953,0.053169734,23.6507226
106 ,23,18.5,91.5,-3.943313953,0.053169734,23.64596102
106 ,24,18.6,93,-3.943313953,0.053169734,23.64119392
107 ,1,18.6,93,-3.943313953,0.053169734,23.63642129
107 ,2,18.5,93.3,-3.943313953,0.053169734,23.63164309
107 ,3,18.4,93.7,-3.943313953,0.053169734,23.6268593
107 ,4,18.1,94.4,-3.943313953,0.053169734,23.62206988
107 ,5,17.8,95.7,-3.943313953,0.053169734,23.61727481
107 ,6,17.6,95.5,-3.943313953,0.053169734,23.61247406
107 ,7,16.6,97,-3.943313953,0.053169734,23.6076676
107 ,8,17.9,96.3,-3.943313953,0.053169734,23.60285541
107 ,9,19.5,91.6,-6.02921,0.177021793,23.59803746
107 ,10,21.8,82.3,-7.972955678,0.292433538,23.59321372
107 ,11,22.5,78.2,-9.642087932,0.39153985,23.58838416
107 ,12,23.2,73.6,-10.92285816,0.467586799,23.58354876
107 ,13,23.7,70.6,-11.72798398,0.515391909,23.57870748
107 ,14,24.3,67,-12.0025974,0.531697342,23.5738603
107 ,15,24.5,65.2,-11.72798398,0.515391909,23.56900719
107 ,16,24.4,65.8,-10.92285816,0.467586799,23.56414813
107 ,17,23.3,71.2,-9.642087932,0.39153985,23.55928308
107 ,18,23.2,73.7,-7.972955678,0.292433538,23.55441202
107 ,19,22.7,76.6,-6.02921,0.177021793,23.54953492
107 ,20,21.3,82.9,-3.943313953,0.053169734,23.54465175
107 ,21,20,88.7,-3.943313953,0.053169734,23.53976248
107 ,22,19.2,91.4,-3.943313953,0.053169734,23.5348671
107 ,23,19.3,91.3,-3.943313953,0.053169734,23.52996556
107 ,24,19.4,90.5,-3.943313953,0.053169734,23.52505784
108 ,1,18.3,94,-3.943313953,0.053169734,23.52014392
108 ,2,17.3,96.3,-3.943313953,0.053169734,23.51522378
108 ,3,16.5,97.2,-3.943313953,0.053169734,23.51029752
108 ,4,15.5,97.6,-3.943313953,0.053169734,23.50536525
108 ,5,14.6,98.1,-3.943313953,0.053169734,23.50042707
108 ,6,14.3,98.3,-3.943313953,0.053169734,23.4954831
108 ,7,14,97,-3.943313953,0.053169734,23.49053344
108 ,8,14.8,93.8,-3.943313953,0.053169734,23.4855782
108 ,9,16.6,87.3,-6.02921,0.177021793,23.4806175
108 ,10,19.5,73.2,-7.972955678,0.292433538,23.47565145
108 ,11,20.6,68.3,-9.642087932,0.39153985,23.47068015
108 ,12,20.6,67,-10.92285816,0.467586799,23.46570371
108 ,13,21.2,65.1,-11.72798398,0.515391909,23.46072224
108 ,14,21,64.6,-12.0025974,0.531697342,23.45573586
108 ,15,21.1,63.3,-11.72798398,0.515391909,23.45074468
108 ,16,21.2,61.2,-10.92285816,0.467586799,23.44574879
108 ,17,20.7,63.4,-9.642087932,0.39153985,23.44074832
108 ,18,19.7,68.6,-7.972955678,0.292433538,23.43574337
108 ,19,18.5,74.7,-6.02921,0.177021793,23.43073405
108 ,20,17.2,81.4,-3.943313953,0.053169734,23.42572048
108 ,21,16.3,86.9,-3.943313953,0.053169734,23.42070276
108 ,22,15.3,95.3,-3.943313953,0.053169734,23.415681
108 ,23,15,96.3,-3.943313953,0.053169734,23.41065531
108 ,24,14.7,96.3,-3.943313953,0.053169734,23.4056258
109 ,1,14.6,94.2,-3.943313953,0.053169734,23.40059258
109 ,2,14.4,94.7,-3.943313953,0.053169734,23.39555577
109 ,3,14.1,95.6,-3.943313953,0.053169734,23.39051547
109 ,4,14.2,95.8,-3.943313953,0.053169734,23.38547178
109 ,5,14.1,96.4,-3.943313953,0.053169734,23.38042483
109 ,6,14,95.4,-3.943313953,0.053169734,23.37537472
109 ,7,14.2,94.7,-3.943313953,0.053169734,23.37032156
109 ,8,14.4,92.6,-3.943313953,0.053169734,23.36526546
109 ,9,15,88.3,-6.02921,0.177021793,23.36020652
109 ,10,16.1,81.6,-7.972955678,0.292433538,23.35514487
109 ,11,17.5,76.1,-9.642087932,0.39153985,23.35008061
109 ,12,17.4,74,-10.92285816,0.467586799,23.34501384
109 ,13,17.7,66.6,-11.72798398,0.515391909,23.33994469
109 ,14,18.4,60.7,-12.0025974,0.531697342,23.33487325
109 ,15,18.4,58.8,-11.72798398,0.515391909,23.32979965
109 ,16,18.6,56,-10.92285816,0.467586799,23.32472398
109 ,17,18.3,58.8,-9.642087932,0.39153985,23.31964636
109 ,18,17.8,60.5,-7.972955678,0.292433538,23.3145669
109 ,19,16.7,61.5,-6.02921,0.177021793,23.3094857
109 ,20,15.9,65.1,-3.943313953,0.053169734,23.30440289
109 ,21,15,70.3,-3.943313953,0.053169734,23.29931856
109 ,22,15.1,71.2,-3.943313953,0.053169734,23.29423283
109 ,23,14.3,78.1,-3.943313953,0.053169734,23.2891458
109 ,24,12.8,82.8,-3.943313953,0.053169734,23.28405759
110 ,1,11.5,88.1,-3.943313953,0.053169734,23.27896831
110 ,2,11.1,91.1,-3.943313953,0.053169734,23.27387807
110 ,3,11.8,88.5,-3.943313953,0.053169734,23.26878697
110 ,4,12.3,85,-3.943313953,0.053169734,23.26369513
110 ,5,12.3,85,-3.943313953,0.053169734,23.25860266
110 ,6,12,84.6,-3.943313953,0.053169734,23.25350966
110 ,7,11.8,84.1,-3.943313953,0.053169734,23.24841624
110 ,8,11.9,82.8,-3.943313953,0.053169734,23.24332252
110 ,9,13.1,81.2,-6.02921,0.177021793,23.23822861
110 ,10,15.1,81.5,-7.972955678,0.292433538,23.23313461
110 ,11,16.9,77,-9.642087932,0.39153985,23.22804064
110 ,12,18.8,70.1,-10.92285816,0.467586799,23.2229468
110 ,13,19.3,65,-11.72798398,0.515391909,23.21785321
110 ,14,20.6,57.7,-12.0025974,0.531697342,23.21275997
110 ,15,20.8,58.1,-11.72798398,0.515391909,23.20766719
110 ,16,20.8,60.9,-10.92285816,0.467586799,23.20257499
110 ,17,20.1,64,-9.642087932,0.39153985,23.19748347
110 ,18,18.4,74.1,-7.972955678,0.292433538,23.19239275
110 ,19,17.6,78.6,-6.02921,0.177021793,23.18730293
110 ,20,16.9,83.1,-3.943313953,0.053169734,23.18221412
110 ,21,16.1,86.7,-3.943313953,0.053169734,23.17712644
110 ,22,15.8,88.3,-3.943313953,0.053169734,23.17203999
110 ,23,15.6,90.2,-3.943313953,0.053169734,23.16695488
110 ,24,15.2,91.9,-3.943313953,0.053169734,23.16187122
111 ,1,14.5,94.9,-3.943313953,0.053169734,23.15678913
111 ,2,14.5,95,-3.943313953,0.053169734,23.1517087
111 ,3,13.7,96.5,-3.943313953,0.053169734,23.14663006
111 ,4,13.1,97.2,-3.943313953,0.053169734,23.14155331
111 ,5,11.8,97.1,-3.943313953,0.053169734,23.13647857
111 ,6,11.5,98.1,-3.943313953,0.053169734,23.13140593
111 ,7,12.7,99.3,-3.943313953,0.053169734,23.12633551
111 ,8,13.1,99.7,-3.943313953,0.053169734,23.12126743
111 ,9,14.5,99.6,-6.02921,0.177021793,23.11620179
111 ,10,16.1,94.5,-7.972955678,0.292433538,23.11113869
111 ,11,19,80.1,-9.642087932,0.39153985,23.10607826
111 ,12,21.5,70.4,-10.92285816,0.467586799,23.1010206
111 ,13,22.1,67.6,-11.72798398,0.515391909,23.09596582
111 ,14,22.3,68,-12.0025974,0.531697342,23.09091402
111 ,15,22.1,70.4,-11.72798398,0.515391909,23.08586533
111 ,16,22.7,65.3,-10.92285816,0.467586799,23.08081985
111 ,17,22.3,65.6,-9.642087932,0.39153985,23.07577768
111 ,18,20.8,68.9,-7.972955678,0.292433538,23.07073895
111 ,19,20.5,68.4,-6.02921,0.177021793,23.06570375
111 ,20,19,76.4,-3.943313953,0.053169734,23.0606722
111 ,21,18,83.2,-3.943313953,0.053169734,23.05564441
111 ,22,17.8,84,-3.943313953,0.053169734,23.05062049
111 ,23,17.8,81.5,-3.943313953,0.053169734,23.04560055
111 ,24,17.2,82.9,-3.943313953,0.053169734,23.04058469
112 ,1,16.5,86.5,-3.943313953,0.053169734,23.03557303
112 ,2,15.1,93.5,-3.943313953,0.053169734,23.03056568
112 ,3,14.4,95.9,-3.943313953,0.053169734,23.02556275
