uuid,baseScenarioFile,Tmax,Tmin,cca,inputPAR,ENDING_LEAF_NUMBER
4db4c777-ceaa-42ed-bad4-80a6e9f1133a,model.options.HGU.spur.json,30,20,900,600,12
bfcea3f6-6ed9-47ac-8233-f5c059501768,model.options.HGU.spur.json,30,20,900,800,3
00c51dab-0075-4207-97e1-103dc456fa18,model.options.HGU.spur.json,30,20,900,800,6
72cb847e-e2dc-4c97-ba76-9a1d5983fa1d,model.options.HGU.spur.json,30,20,900,800,9
583b206c-4e19-4b27-adc3-de8864109bc0,model.options.HGU.spur.json,30,20,900,800,12
4aab37f1-9cf1-4aa0-a4d8-22b235d5aa70,model.options.HGU.spur.json,30,20,900,1000,3
b2c389c2-54ca-4712-be26-bc91f3bdaf32,model.options.HGU.spur.json,30,20,900,1000,6
4f1a9994-079e-4c7e-a7ff-b9a717c152ef,model.options.HGU.spur.json,30,20,900,1000,9
c15bac1b-f3fe-46e8-8e11-99f8ea3ac8ff,model.options.HGU.spur.json,30,20,900,1000,12
0416e9b6-e645-4924-99df-2ac3ece76f28,model.options.HGU.spur.json,30,20,900,1200,3
31354bd7-de57-4e20-add2-30307986c5b4,model.options.HGU.spur.json,30,20,900,1200,6
21857a48-522a-4114-9bf3-5a48a5358b0b,model.options.HGU.spur.json,30,20,900,1200,9
f949c698-f6f6-4118-b07a-2c7bebce3753,model.options.HGU.spur.json,30,20,900,1200,12
86bb0220-58d6-4693-90e9-a8a0ed49cc56,model.options.HGU.spur.json,30,20,1200,400,3
c7f2e6fa-6f32-49bd-a509-35f4e4554eda,model.options.HGU.spur.json,30,20,1200,400,6
7d8467f3-9534-478d-95b6-26cd6b8185b3,model.options.HGU.spur.json,30,20,1200,400,9
bf92e8ef-44b7-473f-879d-cfb48b2c33ee,model.options.HGU.spur.json,30,20,1200,400,12
38d480b7-fc13-46e4-8672-fefaac59cc9d,model.options.HGU.spur.json,30,20,1200,600,3
6427ec5a-c2c2-4a8b-b8de-63f26e349f36,model.options.HGU.spur.json,30,20,1200,600,6
4022ff3b-77e7-4b23-8067-93ca7d270819,model.options.HGU.spur.json,30,20,1200,600,9
326ae444-2592-43a5-a3ed-ec06fb93b5d7,model.options.HGU.spur.json,30,20,1200,600,12
cdcbc20a-de4e-4fd7-8680-9d5584cd70c3,model.options.HGU.spur.json,30,20,1200,800,3
ca99f73a-a7c7-4d1f-83d0-1408f8cd74ff,model.options.HGU.spur.json,30,20,1200,800,6
5f632254-9335-48d2-8fb3-9dc9927771c9,model.options.HGU.spur.json,30,20,1200,800,9
c7792d7b-e467-4a1b-bfb6-ee8e5cee4f6e,model.options.HGU.spur.json,30,20,1200,800,12
d1569123-6989-46a1-b2a6-b1d4dd8f1b15,model.options.HGU.spur.json,30,20,1200,1000,3
2170666a-1b15-4006-a27c-3b2f89a45ef6,model.options.HGU.spur.json,30,20,1200,1000,6
423aabbc-1e63-4bdf-bdf0-0ae09c990245,model.options.HGU.spur.json,30,20,1200,1000,9
a7272518-dcf2-4c83-a023-0beb73fc77f5,model.options.HGU.spur.json,30,20,1200,1000,12
44d3d23e-8205-42c3-8f85-1f9975f93ef4,model.options.HGU.spur.json,30,20,1200,1200,3
b094bcbd-0dc2-4710-9c13-31959201f8d9,model.options.HGU.spur.json,30,20,1200,1200,6
f903497d-8e54-4de7-be1b-90dd7279e673,model.options.HGU.spur.json,30,20,1200,1200,9
0e1f5da5-4e19-4a67-b285-134344f252e7,model.options.HGU.spur.json,30,20,1200,1200,12
d9a42236-6800-40c2-9176-e9331c838d1f,model.options.HGU.spur.70.json,27.5,17.5,900,800,9
a677e261-ba42-4d3c-a97e-628d1385f03d,model.options.HGU.spur.70.json,27.5,17.5,900,800,12
75be45e3-ce15-44fb-8e20-5d9d8245cb76,model.options.HGU.spur.70.json,27.5,17.5,900,1000,9
b8fc8dcb-bf95-410f-b433-7f1ab0e62943,model.options.HGU.spur.70.json,27.5,17.5,900,1000,12
34ef1469-effc-47f2-a48b-d86258df8f1d,model.options.HGU.spur.70.json,27.5,17.5,900,1200,9
5ade7784-4d9c-4eed-a34d-2c8e37eaf6f2,model.options.HGU.spur.70.json,27.5,17.5,900,1200,12
5420c6c5-7e87-4c3c-804c-363b3da2954c,model.options.HGU.spur.70.json,27.5,17.5,1200,800,9
3d2b3ddb-ac97-46a5-8c3d-3ae14bb78b34,model.options.HGU.spur.70.json,27.5,17.5,1200,800,12
8033e9b4-beb5-4919-9d3b-45d11647ab6c,model.options.HGU.spur.70.json,27.5,17.5,1200,1000,9
c5775cf7-5461-46e1-9d2c-241d788e360c,model.options.HGU.spur.70.json,27.5,17.5,1200,1000,12
947ea79e-4e29-49c2-b02b-de7573b9c13f,model.options.HGU.spur.70.json,27.5,17.5,1200,1200,9
79da6f6d-8974-4d8b-a542-026dd166acfb,model.options.HGU.spur.70.json,27.5,17.5,1200,1200,12
68919e65-6f77-430c-a889-4226a339c0c6,model.options.HGU.cane.30.json,25,15,400,400,3
187d260c-9033-4727-8367-c0b7e1a0222b,model.options.HGU.cane.30.json,25,15,400,400,6
747d1dfd-a598-42cc-90ef-9b1300ff7718,model.options.HGU.cane.30.json,25,15,400,400,9
b1c5ad38-0ab0-4d8e-b642-0d4c6b84754a,model.options.HGU.cane.30.json,25,15,400,400,12
65f6870a-6c75-4bfc-af18-dc7854020544,model.options.HGU.cane.30.json,25,15,400,600,3
bfa503eb-449d-44be-a37b-df2310e6fdca,model.options.HGU.cane.30.json,25,15,400,600,6
4ab1f4f2-42ee-4854-a6b6-42e87c7f9b4a,model.options.HGU.cane.30.json,25,15,400,600,9
13d554c3-9dcf-4a67-989a-fbb7d28c933f,model.options.HGU.cane.30.json,25,15,400,600,12
d11b541a-3223-4ee2-98fa-c4b5bed28113,model.options.HGU.cane.30.json,25,15,400,1000,3
4784b696-9f3e-42f6-af5f-13061f79765f,model.options.HGU.cane.30.json,25,15,400,1000,6
e41e84cc-8d44-4c1e-87d4-1242a07adb71,model.options.HGU.cane.30.json,25,15,400,1000,9
b2705b43-e179-48d2-96b9-b0c3d100b669,model.options.HGU.cane.30.json,25,15,400,1000,12
5905fae6-18e0-417d-b547-348aef8c9335,model.options.HGU.cane.30.json,25,15,400,1200,3
6b78320b-afec-496c-b692-1b4616bb3089,model.options.HGU.cane.30.json,25,15,400,1200,6
20dbba08-c520-42c6-bca4-6f1501d5ebbe,model.options.HGU.cane.30.json,25,15,400,1200,9
e735d578-418a-4d0c-ac7c-25f539414dcc,model.options.HGU.cane.30.json,25,15,400,1200,12
a9679a2c-2071-40e1-9a6a-67fd661213c6,model.options.HGU.cane.30.json,25,15,650,400,3
fd1702fd-3cbf-4494-952a-9926c1203173,model.options.HGU.cane.30.json,25,15,650,400,6
257bd747-67d5-4eaa-8a57-5da66cbfe203,model.options.HGU.cane.30.json,25,15,650,400,9
c3a531c4-db87-4492-9e7d-78081f769236,model.options.HGU.cane.30.json,25,15,650,400,12
f22d0fd2-5dab-4bf8-bc80-cb1f43039ab6,model.options.HGU.cane.30.json,25,15,650,600,3
a2cb4bf8-ca9f-4c84-81fa-7b755dbe0169,model.options.HGU.cane.30.json,25,15,650,600,6
afdc3d48-ce9b-4c18-9572-61bc6b868d59,model.options.HGU.cane.30.json,25,15,650,600,9
01a065a4-0a73-4ecb-9a2a-359cbf43435d,model.options.HGU.cane.30.json,25,15,650,600,12
18ff0bb5-a58b-4dfa-875a-3242b448a8ea,model.options.HGU.cane.30.json,25,15,650,1000,3
adc32bc5-ed8d-45b4-900a-e49f3466fb23,model.options.HGU.cane.30.json,25,15,650,1000,6
8fe63a22-bb12-42c0-9de6-f8f3640f9dd5,model.options.HGU.cane.30.json,25,15,650,1000,9
6b5bea5a-d469-44de-8520-e5235451da36,model.options.HGU.cane.30.json,25,15,650,1000,12
ce84a7cd-225e-4acc-a027-62973fbd4437,model.options.HGU.cane.30.json,25,15,650,1200,3
70075624-ab7a-417f-b16d-0404adfa983c,model.options.HGU.cane.30.json,25,15,650,1200,6
5f640067-f30a-49be-96c5-35b5119bb0c6,model.options.HGU.cane.30.json,25,15,650,1200,9
cf8021d8-3708-43dc-beff-83305e161caf,model.options.HGU.cane.30.json,25,15,650,1200,12
eaebff86-ee69-402e-8476-446119ea3a94,model.options.HGU.cane.30.json,25,15,900,400,3
cd472000-65b2-4a60-b63e-a0420a3eaafe,model.options.HGU.cane.30.json,25,15,900,400,6
c47dcd32-9c00-4181-a48a-99b99a953be1,model.options.HGU.cane.30.json,25,15,900,400,9
62d547ce-6735-43cd-8fd3-7c055a2edee9,model.options.HGU.cane.30.json,25,15,900,400,12
3068f731-7983-467a-8f8c-88460c003580,model.options.HGU.cane.30.json,25,15,900,600,3
b83722a1-d783-48c8-a07e-ec4991f1cee3,model.options.HGU.cane.30.json,25,15,900,600,6
03348a58-efe3-4e28-9799-1d5323a3b46b,model.options.HGU.cane.30.json,25,15,900,600,9
08b7437e-781a-4a1c-8844-c49c37e1f5eb,model.options.HGU.cane.30.json,25,15,900,600,12
fed6abe6-aaac-4317-8098-1d23d2516146,model.options.HGU.cane.30.json,25,15,900,1000,3
2c0afc13-c2fe-4e85-b3b1-e1f1770acdd6,model.options.HGU.cane.30.json,25,15,900,1000,6
c86592b9-6e16-4b89-a0c1-42eafb57eec9,model.options.HGU.cane.30.json,25,15,900,1000,9
424da0e3-781b-479e-a4a4-777542d7bc95,model.options.HGU.cane.30.json,25,15,900,1000,12
fe7f144c-fe9b-4e73-98e6-90cf5420f0cb,model.options.HGU.cane.30.json,25,15,900,1200,3
3fc531c4-c4e4-4570-a5cd-c0487ec33d85,model.options.HGU.cane.30.json,25,15,900,1200,6
b5ff39d5-0092-465e-8d0e-bbf337588ac7,model.options.HGU.cane.30.json,25,15,900,1200,9
75a7540c-b28c-4421-befd-92e7ca20808d,model.options.HGU.cane.30.json,25,15,900,1200,12
9779bc7b-8708-4b39-9ef3-021b102f06e3,model.options.HGU.cane.30.json,25,15,1200,400,3
3c1e227b-03c2-413f-bb25-1ebf8d67e1f1,model.options.HGU.cane.30.json,25,15,1200,400,6
5171d5f7-7a17-4ab5-8a88-db24f76f7165,model.options.HGU.cane.30.json,25,15,1200,400,9
f3dc71e5-bff5-44a7-b000-cf9d46daad69,model.options.HGU.cane.30.json,25,15,1200,400,12
da871f06-28f5-49d6-8053-a0c30555da20,model.options.HGU.cane.30.json,25,15,1200,600,3
bec9592d-9545-45ec-840d-316b4bfdb05f,model.options.HGU.cane.30.json,25,15,1200,600,6
af8bf012-b13c-4811-bb1e-012c83bd5941,model.options.HGU.cane.30.json,25,15,1200,600,9
e1108ffd-0416-48d7-a55c-99217dd98263,model.options.HGU.cane.30.json,25,15,1200,600,12
3b895918-5f4a-4606-b8da-9ea084ea6ec9,model.options.HGU.cane.30.json,25,15,1200,1000,3
12782b39-297f-44aa-8006-92356b37a6fb,model.options.HGU.cane.30.json,25,15,1200,1000,6
4046d540-6d52-4fb5-8778-e05fc29b3648,model.options.HGU.cane.30.json,25,15,1200,1000,9
619b43e2-0a6c-465f-ad51-e6dad78aabe0,model.options.HGU.cane.30.json,25,15,1200,1000,12
8bb437ed-993a-4fbf-917a-d67b8c3bae82,model.options.HGU.cane.30.json,25,15,1200,1200,3
4bd5eefc-0a83-4a4b-9724-8d96a2a9f48c,model.options.HGU.cane.30.json,25,15,1200,1200,6
ed0f41da-3a12-4059-8b3b-10623cac8dda,model.options.HGU.cane.30.json,25,15,1200,1200,9
ca9e94e8-b36a-4051-bcdd-f11b6309d6cc,model.options.HGU.cane.30.json,25,15,1200,1200,12
37a90163-cfd5-4d56-9186-9d3ebdf7cda1,model.options.HGU.cane.30.json,25,20,400,400,3
bc98f17f-a833-493e-9f70-20e929d80d38,model.options.HGU.cane.30.json,25,20,400,400,6
3c7a4f59-3348-4f9a-a882-4434dfc76234,model.options.HGU.cane.30.json,25,20,400,400,9
830c261c-0bb7-40be-b710-ff33b78571f2,model.options.HGU.cane.30.json,25,20,400,400,12
4d334b52-7f73-4d63-bead-196b7ab466a5,model.options.HGU.cane.30.json,25,20,400,600,3
dc07bd4e-8b4c-45d5-8f6d-7a07e8152406,model.options.HGU.cane.30.json,25,20,400,600,6
e96b9ea8-0cb5-460d-b919-affc458c60a3,model.options.HGU.cane.30.json,25,20,400,600,9
a05ec33a-0eef-4449-9c58-7eca934c353b,model.options.HGU.cane.30.json,25,20,400,600,12
d351ea95-9433-46c9-bc74-921fd63a539e,model.options.HGU.cane.30.json,25,20,400,1000,3
8ec18c8c-9a92-4546-beed-41bc2e436d60,model.options.HGU.cane.30.json,25,20,400,1000,6
9bf22e09-7448-401d-8f32-7d31359f4ebb,model.options.HGU.cane.30.json,25,20,400,1000,9
272b44e4-b313-408d-966e-ed5cd06e78c3,model.options.HGU.cane.30.json,25,20,400,1000,12
badda81f-0aa7-41ea-b753-27360a71d07b,model.options.HGU.cane.30.json,25,20,400,1200,3
5d8edbc9-11b8-40c7-888a-482be002b231,model.options.HGU.cane.30.json,25,20,400,1200,6
4cde24d9-9a2c-4856-9661-f397ef223823,model.options.HGU.cane.30.json,25,20,400,1200,9
f7e15ecb-80fe-406f-8647-910c2cd319ab,model.options.HGU.cane.30.json,25,20,400,1200,12
21821577-fe10-409f-b75f-6ff3ec2cb7fb,model.options.HGU.cane.30.json,25,20,650,400,3
a24abdf7-3814-405f-abf1-94bf70ae1518,model.options.HGU.cane.30.json,25,20,650,400,6
68dc00e4-e091-41a1-bd93-86351b0dfaed,model.options.HGU.cane.30.json,25,20,650,400,9
9546ab00-f130-4d2f-b7f7-1b0969f7a986,model.options.HGU.cane.30.json,25,20,650,400,12
48595176-8e6e-4ced-a5c1-97c2facdec4d,model.options.HGU.cane.30.json,25,20,650,600,3
c063d7a1-ada0-4834-9b16-8f9b723e670c,model.options.HGU.cane.30.json,25,20,650,600,6
e36b408b-5cf4-4135-97f3-9baa2a871d7b,model.options.HGU.cane.30.json,25,20,650,600,9
5fd35d11-fc19-4b5e-83b3-51f23694055e,model.options.HGU.cane.30.json,25,20,650,600,12
9cdcb8c2-b3cf-4962-8840-ecc84352b86a,model.options.HGU.cane.30.json,25,20,650,1000,3
443047bd-07a4-40a0-a406-a59b1a45faf1,model.options.HGU.cane.30.json,25,20,650,1000,6
5dff87a3-2cfe-49b3-8bfd-cb32dfb7ceec,model.options.HGU.cane.30.json,25,20,650,1000,9
81115e6a-0dbe-4230-87f8-89e203a7af52,model.options.HGU.cane.30.json,25,20,650,1000,12
e0cf56b6-e411-4939-b4df-9d3fffe85dbd,model.options.HGU.cane.30.json,25,20,650,1200,3
4a638fe5-db2e-45c4-bd5e-dbe48289802b,model.options.HGU.cane.30.json,25,20,650,1200,6
3fec2c95-1a8b-4b80-9f31-fa340cf4e753,model.options.HGU.cane.30.json,25,20,650,1200,9
6501d0d3-453f-403b-96b6-fcea0dbe10a3,model.options.HGU.cane.30.json,25,20,650,1200,12
ecbcda85-f69d-4612-9c60-75c4084a48b0,model.options.HGU.cane.30.json,25,20,900,400,3
5ecfe8d6-7900-4586-ab37-909f00dee842,model.options.HGU.cane.30.json,25,20,900,400,6
bc9ae86c-3f81-4663-8ec6-56c5358ff848,model.options.HGU.cane.30.json,25,20,900,400,9
b91a97bd-a0b6-45bd-8a8e-442bca2c3c66,model.options.HGU.cane.30.json,25,20,900,400,12
fda0c437-b0e1-416e-987a-371a007d1ed9,model.options.HGU.cane.30.json,25,20,900,600,3
6b73d2a5-ef0d-4b5f-bb6e-f83d5c1f85f8,model.options.HGU.cane.30.json,25,20,900,600,6
b90b05af-cc80-4db7-8c02-431536f96d5b,model.options.HGU.cane.30.json,25,20,900,600,9
062039bd-5823-4913-8191-dc491eec38aa,model.options.HGU.cane.30.json,25,20,900,600,12
db67055e-46ed-4295-817f-0e160520f7f0,model.options.HGU.cane.30.json,25,20,900,1000,3
3f1b2838-50b1-4813-9fc3-9215992ae2c1,model.options.HGU.cane.30.json,25,20,900,1000,6
0c63ec29-0afa-464d-9922-da582cefca38,model.options.HGU.cane.30.json,25,20,900,1000,9
7178e7e6-7be4-41cd-9deb-4ffcc1e523f6,model.options.HGU.cane.30.json,25,20,900,1000,12
10d6ace1-6c99-4078-ac73-35824f616061,model.options.HGU.cane.30.json,25,20,900,1200,3
aa7d2e82-e9f7-4558-8a5f-8cc9b95a451f,model.options.HGU.cane.30.json,25,20,900,1200,6
55f99718-1558-4a15-96d9-bb9c541bc859,model.options.HGU.cane.30.json,25,20,900,1200,9
ce315254-9259-46a1-a25c-68808d306fb7,model.options.HGU.cane.30.json,25,20,900,1200,12
329db30b-4ae8-4fe5-b39d-340537ca8e4a,model.options.HGU.cane.30.json,25,20,1200,400,3
d4dffb72-3bb8-4c33-b45e-ad82c04b0411,model.options.HGU.cane.30.json,25,20,1200,400,6
10de9b13-3d08-46b6-8a8a-146769a5b2cc,model.options.HGU.cane.30.json,25,20,1200,400,9
738067d4-ba60-460d-8c92-ae08b2fef0b4,model.options.HGU.cane.30.json,25,20,1200,400,12
dc789425-b4ca-4dc9-9d02-0c1a440f8602,model.options.HGU.cane.30.json,25,20,1200,600,3
11c65bd0-dad3-4ac7-bc02-3de6ad80ada6,model.options.HGU.cane.30.json,25,20,1200,600,6
3197727f-79d5-4bfc-a06f-d341b052bfaf,model.options.HGU.cane.30.json,25,20,1200,600,9
39ba6aff-6885-4bee-bee9-a499a307867e,model.options.HGU.cane.30.json,25,20,1200,600,12
4ca99d06-1f8f-47a9-bcc2-9feca1724faf,model.options.HGU.cane.30.json,25,20,1200,1000,3
9b94e781-ac88-4bef-b831-1081781f3d3c,model.options.HGU.cane.30.json,25,20,1200,1000,6
9eac328e-5093-4413-abc5-5f5815f57297,model.options.HGU.cane.30.json,25,20,1200,1000,9
a17ebd5a-af5b-4c09-b3c6-3c1242454097,model.options.HGU.cane.30.json,25,20,1200,1000,12
35c269d3-52b3-4f29-b30c-5c995e5e744d,model.options.HGU.cane.30.json,25,20,1200,1200,3
12f10d8e-b962-40c5-9163-22fec5dfe8f7,model.options.HGU.cane.30.json,25,20,1200,1200,6
dcc1c3b3-9220-4d00-a601-d8c4ea22f525,model.options.HGU.cane.30.json,25,20,1200,1200,9
e7a4ff01-e26a-43b7-81e7-8f362fb87d10,model.options.HGU.cane.30.json,25,20,1200,1200,12
34877bfe-d528-4a8e-af34-96ad11008144,model.options.HGU.cane.30.json,30,15,400,400,3
5625d422-53fc-4830-8064-cd1f0b2dfe87,model.options.HGU.cane.30.json,30,15,400,400,6
600664af-24ca-4a84-877d-d835478e8389,model.options.HGU.cane.30.json,30,15,400,400,9
081c3cc6-3098-4242-97a9-5330506b5a0b,model.options.HGU.cane.30.json,30,15,400,400,12
13742cde-9759-4266-8885-93e4d119b03e,model.options.HGU.cane.30.json,30,15,400,600,3
675e5c47-deff-4402-87a7-ea4b9f637ef3,model.options.HGU.cane.30.json,30,15,400,600,6
59023acc-f150-44f9-8476-0f15d0237d0b,model.options.HGU.cane.30.json,30,15,400,600,9
e0b14e83-9f90-4f26-82f6-25e978e4cfa5,model.options.HGU.cane.30.json,30,15,400,600,12
5581d473-a02a-4b8d-a38a-2b9c161af34d,model.options.HGU.cane.30.json,30,15,400,1000,3
6d216d25-a60f-4e75-a67b-75bd8b97f801,model.options.HGU.cane.30.json,30,15,400,1000,6
49d348b7-14d4-4165-ba0b-fd329e979ef8,model.options.HGU.cane.30.json,30,15,400,1000,9
19ec9bfd-cdb4-476a-84b6-1ecc41b9ca47,model.options.HGU.cane.30.json,30,15,400,1000,12
eaa25b9c-696b-4814-952c-bc059c4e533c,model.options.HGU.cane.30.json,30,15,400,1200,3
cd9bf7fe-4930-41f4-a0fc-9d7b7014b755,model.options.HGU.cane.30.json,30,15,400,1200,6
974cd1a0-929c-48e8-a9e4-198af6dc1ce2,model.options.HGU.cane.30.json,30,15,400,1200,9
1e230582-c201-4aaf-afe5-d922501a2ff9,model.options.HGU.cane.30.json,30,15,400,1200,12
0f8677d9-7921-40ae-86d3-76909a9fa534,model.options.HGU.cane.30.json,30,15,650,400,3
6294914a-ca16-48d0-ade9-9c74ed22ba3e,model.options.HGU.cane.30.json,30,15,650,400,6
e280115e-f2f4-44a4-86b4-b096094cc3ba,model.options.HGU.cane.30.json,30,15,650,400,9
1284451b-1492-4782-a46d-b40f9fafb312,model.options.HGU.cane.30.json,30,15,650,400,12
6cd131c9-3db0-4d1a-bc7f-952585f82245,model.options.HGU.cane.30.json,30,15,650,600,3
b7af5937-00da-40bf-93c4-d7aefd6f0a8a,model.options.HGU.cane.30.json,30,15,650,600,6
f9bb6523-5d54-472e-9640-0d008464df88,model.options.HGU.cane.30.json,30,15,650,600,9
319842b5-f570-41d9-b3a0-96c80841dd16,model.options.HGU.cane.30.json,30,15,650,600,12
4ef4eff8-f14b-4236-a4c8-aedff627cac6,model.options.HGU.cane.30.json,30,15,650,1000,3
b0d13adb-4295-4284-8457-b921626b40ae,model.options.HGU.cane.30.json,30,15,650,1000,6
0093c160-ab63-4c46-b0a7-7564543a9e7e,model.options.HGU.cane.30.json,30,15,650,1000,9
62f8371f-e8c0-4c26-a945-05801cbb90ef,model.options.HGU.cane.30.json,30,15,650,1000,12
2f996e9e-2e0c-4ede-af41-43fcb9b13c09,model.options.HGU.cane.30.json,30,15,650,1200,3
6b6df824-ab61-431a-8c97-acbc8db22de4,model.options.HGU.cane.30.json,30,15,650,1200,6
ba024a27-d0c7-4efb-a667-587c930361c7,model.options.HGU.cane.30.json,30,15,650,1200,9
7680b73f-f618-4f53-aaf3-86bcf9893ce3,model.options.HGU.cane.30.json,30,15,650,1200,12
1eae1659-f867-4d70-8201-3ba148d17364,model.options.HGU.cane.30.json,30,15,900,400,3
7a1c626d-2c4e-41d8-a313-670c2f735895,model.options.HGU.cane.30.json,30,15,900,400,6
a338fcfe-c88c-493d-aa04-2ad1174674ef,model.options.HGU.cane.30.json,30,15,900,400,9
6b7e2b58-c0fa-44c1-8483-1fcffeee169c,model.options.HGU.cane.30.json,30,15,900,400,12
b9fc7369-e45a-4ee5-b490-f3d6edb41d8d,model.options.HGU.cane.30.json,30,15,900,600,3
597a89ff-4d01-426a-9b86-e0a70f126663,model.options.HGU.cane.30.json,30,15,900,600,6
84899d68-0196-4324-a7c5-6e826b3f65b6,model.options.HGU.cane.30.json,30,15,900,600,9
dbacd92c-0341-4e52-8556-c5df203cca5b,model.options.HGU.cane.30.json,30,15,900,600,12
cd73502a-45f4-4bb4-9194-3b8ef714df3d,model.options.HGU.cane.30.json,30,15,900,1000,3
3b16c35c-a79d-4277-b480-44816e6f92ae,model.options.HGU.cane.30.json,30,15,900,1000,6
d43b58ec-ed7a-4998-811d-de0cd543869d,model.options.HGU.cane.30.json,30,15,900,1000,9
b2cf2046-05bb-45e8-9b37-7464d65364aa,model.options.HGU.cane.30.json,30,15,900,1000,12
58ec8bf1-bb47-438f-8f8c-d752e842501c,model.options.HGU.cane.30.json,30,15,900,1200,3
9488ff66-9119-4d90-88ee-0d8561574919,model.options.HGU.cane.30.json,30,15,900,1200,6
5081c34a-285b-4d37-b3ea-42a887b31ed8,model.options.HGU.cane.30.json,30,15,900,1200,9
081fef8d-4dac-48af-9efb-b78d365f27ad,model.options.HGU.cane.30.json,30,15,900,1200,12
4bdd6c48-9ae8-42db-ab47-ee51c9d4a328,model.options.HGU.cane.30.json,30,15,1200,400,3
a2ff9f5f-952b-44af-a307-2f413a096e49,model.options.HGU.cane.30.json,30,15,1200,400,6
7cb84cdc-ea0e-47ec-967e-77f6b0f5627a,model.options.HGU.cane.30.json,30,15,1200,400,9
10ccf50a-ada3-4bba-aba1-3cf8b94f198c,model.options.HGU.cane.30.json,30,15,1200,400,12
ea553348-0c55-4289-81a2-58d560555d48,model.options.HGU.cane.30.json,30,15,1200,600,3
e6ffc8f2-882e-4b8c-a417-8db006f18d27,model.options.HGU.cane.30.json,30,15,1200,600,6
fc6cb10d-506d-4af1-87f0-e096a96f0b3b,model.options.HGU.cane.30.json,30,15,1200,600,9
6e5e33c0-98df-4f77-9cce-f346d219d7a5,model.options.HGU.cane.30.json,30,15,1200,600,12
4e48fd1f-af78-4ea5-a2d7-2580f8a06f7e,model.options.HGU.cane.30.json,30,15,1200,1000,3
a69fd049-7630-41e5-a4ee-6bf9ce4def29,model.options.HGU.cane.30.json,30,15,1200,1000,6
7b8e7aff-5186-4b96-98b3-e106db1cf0a5,model.options.HGU.cane.30.json,30,15,1200,1000,9
af0570ca-eac2-40cc-8946-be22c8a8f10e,model.options.HGU.cane.30.json,30,15,1200,1000,12
59938ad5-9592-4ec8-a2ca-ef15c90edc57,model.options.HGU.cane.30.json,30,15,1200,1200,3
934bae29-ac0d-4ac7-ac9b-d25574466258,model.options.HGU.cane.30.json,30,15,1200,1200,6
e34a6b31-ed8b-484d-9714-79644243fc26,model.options.HGU.cane.30.json,30,15,1200,1200,9
8a7c5330-6013-401c-86b2-75af347de2f3,model.options.HGU.cane.30.json,30,15,1200,1200,12
0086e92d-59e7-4f43-a6e6-eaa8055732cf,model.options.HGU.cane.30.json,30,20,400,400,3
1c0f642c-26f1-421e-bbcb-80d33b72420f,model.options.HGU.cane.30.json,30,20,400,400,6
762e7837-13a0-4727-8d04-7fb42a390b9b,model.options.HGU.cane.30.json,30,20,400,400,9
effac7b3-0cd6-46ee-9fbd-1a87433f4ab1,model.options.HGU.cane.30.json,30,20,400,400,12
8695d6f4-298d-48b6-89b4-b720b3dc6f3e,model.options.HGU.cane.30.json,30,20,400,600,3
7d5520f3-6def-4153-bdcc-7bda9cc6a2f7,model.options.HGU.cane.30.json,30,20,400,600,6
25972a1c-c5b7-4e9e-95d6-417343952ade,model.options.HGU.cane.30.json,30,20,400,600,9
13b76c3d-46e3-403b-aa06-877262453356,model.options.HGU.cane.30.json,30,20,400,600,12
56a9cea5-23a7-4a0e-a8b1-4d7a50174f5b,model.options.HGU.cane.30.json,30,20,400,1000,3
e4eacc61-0ea3-44b5-a1b4-e8659fc0866b,model.options.HGU.cane.30.json,30,20,400,1000,6
d18a3c67-0f11-4ccb-a0c5-00f4422d10da,model.options.HGU.cane.30.json,30,20,400,1000,9
4710fb39-c083-4f2d-84fc-0cfb68c16f4a,model.options.HGU.cane.30.json,30,20,400,1000,12
6fd877d5-95c6-4e9e-8b76-5e66f982c74c,model.options.HGU.cane.30.json,30,20,400,1200,3
0521c537-39d1-4b7b-90e8-b1da4058938d,model.options.HGU.cane.30.json,30,20,400,1200,6
4b6c5be2-c004-4b57-b02f-8be1eb0ef453,model.options.HGU.cane.30.json,30,20,400,1200,9
c60c8a00-1e95-4efd-a49a-95398c19414d,model.options.HGU.cane.30.json,30,20,400,1200,12
2eeecc44-f631-41d5-83bb-04b77fc50943,model.options.HGU.cane.30.json,30,20,650,400,3
663a339a-87f7-4f52-b55d-16973ec2efe5,model.options.HGU.cane.30.json,30,20,650,400,6
51354aa1-c21d-4083-bdcb-d180aecd630e,model.options.HGU.cane.30.json,30,20,650,400,9
8c478355-6e84-46da-a739-280abaf6218e,model.options.HGU.cane.30.json,30,20,650,400,12
f9280d8a-e385-4ccb-8b0c-98ff5986eff6,model.options.HGU.cane.30.json,30,20,650,600,3
bece8d5c-d44a-4f96-9a75-0d5c07db7b80,model.options.HGU.cane.30.json,30,20,650,600,6
68d55afa-c4ec-4124-954d-79a2533f8006,model.options.HGU.cane.30.json,30,20,650,600,9
1b84425c-5c1b-4909-93ad-06ee83434da0,model.options.HGU.cane.30.json,30,20,650,600,12
5703ec1b-f4f5-4b4c-8e87-b9bb176458dd,model.options.HGU.cane.30.json,30,20,650,1000,3
06ca1f60-21f0-4825-927b-d5c5cfa92392,model.options.HGU.cane.30.json,30,20,650,1000,6
