age_d;age_h;psi_x;Cpm;T;H_a;rho
98;1;-4.07602959273522;0.204421106877077;19.3;90.3;24.1868307817918
98;2;-4.07250921908239;0.204083906188785;19.2;89.7;24.1822582382418
98;3;-4.07337907760953;0.203398560602796;19.1;88.8;24.1777008776295
98;4;-4.07396238533515;0.201925128236022;18.6;91.6;24.173158649974
98;5;-4.07337816460154;0.200797224457338;18;93.5;24.1686315054558
98;6;-4.07337772526105;0.198122677626644;16.8;96.2;24.1641193944166
98;7;-4.47070723772183;0.17956190010386;17.4;97.3;24.1596222673589
98;8;-4.4912554783928;0.206450569779036;18.8;91.3;24.1551400749453
98;9;-4.5392530535133;0.259799734113609;20.5;82.4;24.1506727679979
98;10;-4.56334412718069;0.275443413163711;21.4;71.4;24.146220297498
98;11;-4.59410557288707;0.274229044205818;22.6;66.3;24.1417826145856
98;12;-4.7842025648937;0.287854775252945;23.4;63.5;24.1373596705589
98;13;-4.85623114859184;0.301261793315268;23.4;60.2;24.1329514168736
98;14;-4.86865846588866;0.318342370534569;20.9;73.2;24.1285578051428
98;15;-4.95697622280745;0.326316832855948;22.7;66.6;24.124178787136
98;16;-4.58673678484041;0.298370835035684;21.3;76.6;24.119814314779
98;17;-4.77309968796199;0.324253255328017;22.1;76.3;24.1154643401535
98;18;-4.63797878879469;0.314773862287936;22.5;71;24.1111288154961
98;19;-4.55779428730635;0.287038605224546;21.5;75.6;24.1068076931984
98;20;-4.52496334504574;0.261397029306553;21.4;78.4;24.102500925806
98;21;-4.51537323694282;0.242754594594027;20.5;84.3;24.0982084660183
98;22;-4.12569859293617;0.233182903903765;19.8;89.4;24.0939302666883
98;23;-4.12232398310984;0.226245963488103;19.4;91.8;24.0896662808214
98;24;-4.12232353468812;0.221215729283831;19.6;87.8;24.0854164615755
99;1;-4.11797563611464;0.216228646068414;18.4;91.1;24.0811807622604
99;2;-4.11765594863453;0.211721113480645;17.8;96.2;24.0769591363371
99;3;-4.11560291349279;0.209566933265165;18.2;94.6;24.0727515374177
99;4;-4.1163873676676;0.208046158771242;18.2;94.1;24.0685579192645
99;5;-4.10842701394408;0.204872177758194;17.3;96.3;24.0643782357901
99;6;-4.10559696550461;0.202742706726445;17;97.4;24.0602124410562
99;7;-4.10536446277177;0.201554775095783;16.8;98.1;24.0560604892737
99;8;-4.47286816120695;0.18242711532941;17.2;98.5;24.0519223348021
99;9;-4.52802365579926;0.254217088613704;19;95;24.0477979321488
99;10;-4.52732040771381;0.276308885977775;20.3;88;24.0436872359691
99;11;-4.55448699626465;0.28443191643262;22.8;78.5;24.0395902010651
99;12;-4.82629727765163;0.306251801425916;24.5;74.4;24.0355067823859
99;13;-5.1315690954899;0.332659589006679;25.3;72;24.0314369350267
99;14;-5.330573841736;0.351768852560503;25.9;68.3;24.0273806142285
99;15;-5.23849299909653;0.350063037616256;27;62.3;24.0233377753775
99;16;-4.79071871355204;0.334793159458119;24.7;68.9;24.019308374005
99;17;-5.25483132190951;0.357087149184757;26;64.9;24.0152923657865
99;18;-5.02040022938534;0.348496640852357;27.4;57.2;24.0112897065415
99;19;-4.63678346038916;0.321824709242454;25.1;62.9;24.0073003522331
99;20;-4.52544850062476;0.286163352909976;23.5;70.3;24.0033242589673
99;21;-4.50905210948645;0.265879353219399;22.5;78.7;23.9993613829927
99;22;-4.13929949778581;0.250842339490365;20.3;89.9;23.9954116807002
99;23;-4.14062874656114;0.240802765212651;19.2;93.3;23.9914751086223
99;24;-4.14182504699666;0.232367183506347;18.3;95.4;23.9875516234327
100;1;-4.14482846914123;0.224664286810345;17.7;96.5;23.9836411819461
100;2;-4.14543949304549;0.218667994144424;17.2;96.2;23.9797437411174
100;3;-4.14708722635441;0.21735931431479;18.5;85.4;23.9758592580414
100;4;-4.14811271752858;0.219322007211694;21.2;68.8;23.9719876899525
100;5;-4.14869303975231;0.214964419887857;20.1;62;23.9681289942242
100;6;-4.14913034641482;0.210683714162763;19.3;54.2;23.9642831283683
100;7;-4.49614455940394;0.186819261646783;17.1;66.8;23.9604500500352
100;8;-4.53052218569282;0.22363722487964;17.5;71.2;23.9566297170127
100;9;-4.5500403837616;0.271554078613375;16;76.2;23.9528220872261
100;10;-4.52977280632054;0.265591552227664;15.9;73.7;23.9490271187374
100;11;-4.53196762257658;0.259973315108648;15.9;72.1;23.9452447697452
100;12;-4.55613476722763;0.269325788023933;16.8;66.6;23.941474998584
100;13;-4.78341168003768;0.292729907395732;19.1;54.1;23.9377177637239
100;14;-4.99501914334108;0.31594255488357;19.9;50.6;23.9339730237701
100;15;-4.95810589234088;0.324735923143446;19.1;52.3;23.9302407374627
100;16;-5.00998786396399;0.3324386677338;19.6;51.2;23.9265208636759
100;17;-5.08156583288346;0.337121490575818;20.1;47.8;23.9228133614179
100;18;-4.90773691628324;0.329994897640406;19.8;47.7;23.9191181898303
100;19;-4.73488115154713;0.313878556922398;19.1;47;23.9154353081877
100;20;-4.5376955840068;0.272371728551132;17.6;51.6;23.9117646758973
100;21;-4.51892383528017;0.24400261492604;15.9;54.7;23.9081062524986
100;22;-4.1706589976351;0.23040853170478;14.8;58.5;23.9044599976628
100;23;-4.17014351515983;0.22079250842404;14.2;60.3;23.9008258711925
100;24;-4.17221938753525;0.211971568428247;12.5;69.3;23.897203833021
101;1;-4.17433676767354;0.204767331232035;10.1;82.3;23.8935938432125
101;2;-4.17759273070798;0.199746768948286;9.6;84.8;23.889995861961
101;3;-4.18038114965015;0.19509805749595;8.7;88.2;23.8864098495905
101;4;-4.1722186686767;0.190914697856209;7.5;93.3;23.882835766554
101;5;-4.16760419302501;0.188207247554545;7;94;23.8792735734335
101;6;-4.16760408351055;0.186399529650274;6.9;93.1;23.8757232309395
101;7;-4.4664298337754;0.175951446119811;7.4;92;23.8721846999105
101;8;-4.49707713991198;0.218689203262329;10.4;84.2;23.8686579413128
101;9;-4.54433580846037;0.273203117003873;14.2;70.1;23.8651429162398
101;10;-4.63832729255353;0.289135960484177;16.4;61;23.8616395859118
101;11;-4.69088935189232;0.28461236618726;18.2;50.5;23.8581479116755
101;12;-4.69372242130598;0.283655561346712;18.9;48;23.8546678550039
101;13;-4.9385870167485;0.307179840623906;19.9;43.6;23.8511993774952
101;14;-5.07184395181617;0.327995301431005;20.1;48.3;23.8477424408733
101;15;-5.0875986201879;0.337413870562802;20;49.5;23.8442970069867
101;16;-5.07124519034937;0.342055203806529;20.2;48.5;23.8408630378084
101;17;-4.9742809251953;0.339953539195095;19.6;46.8;23.8374404954355
101;18;-4.83709523376154;0.332242414461969;19;50.6;23.8340293420888
101;19;-4.67015686807278;0.317065239521655;18.4;52.3;23.8306295401122
101;20;-4.53575347898958;0.276321697740111;17.5;55.5;23.8272410519728
101;21;-4.52019301425922;0.24859772942658;15.8;64.4;23.8238638402599
101;22;-4.18906901790139;0.232941070042533;13.2;83.1;23.820497867685
101;23;-4.1890687903454;0.221952207831039;11.5;89.4;23.8171430970813
101;24;-4.18906859899323;0.213508365475762;10.4;92;23.8137994914035
102;1;-4.19204190038164;0.206739084141636;9.6;94.5;23.8104670137271
102;2;-4.19204174571258;0.201286899943909;9.1;95.4;23.807145627248
102;3;-4.19315413835736;0.197030364826926;8.6;96.1;23.8038352952826
102;4;-4.19254566936899;0.193536183394509;8.3;96.6;23.800535981267
102;5;-4.19153963626056;0.190676694162421;7.9;96.8;23.7972476487565
102;6;-4.19254542793888;0.188000038372873;7.5;97;23.7939702614257
102;7;-4.47895940366876;0.177077145806929;7.1;97.7;23.7907037830677
102;8;-4.51076258897527;0.207807508388396;9.2;96.3;23.7874481775939
102;9;-4.54639028660179;0.26208418796199;12.5;86.7;23.7842034090338
102;10;-4.57814235327494;0.281360921790037;15.7;76.2;23.7809694415342
102;11;-4.59877875243442;0.280683446897812;18.6;67.1;23.777746239359
102;12;-4.75028538922101;0.293875112596161;19.9;61.9;23.7745337668891
102;13;-4.95941349523336;0.318800894983628;20.4;57.6;23.7713319886217
102;14;-5.06280726179516;0.336633104057471;20.7;57.3;23.76814086917
102;15;-5.05681332074913;0.344570768548082;21;57.2;23.764960373263
102;16;-5.01739963011791;0.34759686620537;21.2;56.8;23.7617904657448
102;17;-4.94107751016149;0.347020598043974;21.3;57.4;23.7586311115746
102;18;-4.7774215733546;0.339614737930047;21.1;62.3;23.7554822758261
102;19;-4.61508822876353;0.324129147575124;20.5;65.4;23.7523439236872
102;20;-4.5289273317264;0.283104009979665;19.7;69.5;23.7492160204597
102;21;-4.51916928020139;0.257359192557722;18.1;76.8;23.7460985315587
102;22;-4.21325420215276;0.242292459049487;15.9;86.9;23.7429914225127
102;23;-4.21415825640235;0.230727474700864;14.4;92.3;23.7398946589626
102;24;-4.21599359185491;0.222164498557623;13.4;94;23.7368082066619
103;1;-4.2188155022152;0.215025955033189;12.8;95.8;23.7337320314762
103;2;-4.22172238988261;0.208733231682766;12.5;96.2;23.7306660993826
103;3;-4.22320848455336;0.203747912174478;11.6;96.7;23.7276103764697
103;4;-4.22411076083031;0.19933947291323;10.9;97;23.7245648289368
103;5;-4.22411059627163;0.195630573643136;10.3;97.5;23.721529423094
103;6;-4.22411044185266;0.192814686417864;9.9;98.1;23.7185041253617
103;7;-4.5004065016781;0.179912016791489;9.8;98.5;23.7154889022701
103;8;-4.52930465317237;0.213916732545115;12.5;97.6;23.7124837204589
103;9;-4.56591306984846;0.270683320830432;16;88.4;23.7094885466771
103;10;-4.65046383112768;0.293817734056839;19.8;71.7;23.7065033477826
103;11;-4.77528602219033;0.294036242017314;23.1;54.3;23.7035280907417
103;12;-4.97561150308465;0.308863975338833;25;46.5;23.7005627426288
103;13;-5.19862486688534;0.332979149991971;26.4;44.3;23.6976072706262
103;14;-5.23539105843473;0.346068405095034;26;47.8;23.6946616420238
103;15;-5.25019790586278;0.352630177730592;26.4;45.3;23.6917258242184
103;16;-5.20850004407094;0.353638583478609;25.6;45;23.6887997847137
103;17;-5.15650755520179;0.352030131299058;25.5;44.5;23.6858834911197
103;18;-5.02427759429137;0.343641231765611;25.2;42.3;23.6829769111528
103;19;-4.8213070032059;0.327041912832806;24.1;47.3;23.6800800126348
103;20;-4.59463425383266;0.285530930309421;22.4;60.6;23.6771927634932
103;21;-4.58161529963707;0.260623343022171;19.9;76.9;23.6743151317603
103;22;-4.28334608463018;0.246316438785316;18.2;81.9;23.6714470855735
103;23;-4.28428421079365;0.23734110106574;18;82.7;23.6685885931744
103;24;-4.28475665443027;0.230620447946335;18.3;80.5;23.6657396229085
104;1;-4.28523146047809;0.225018353834926;18.4;79.9;23.6629001432255
104;2;-4.2841487563249;0.220241873531751;18.3;80.8;23.6600701226781
104;3;-4.28215182282594;0.215885895284377;18;83.1;23.6572495299223
104;4;-4.27752930328482;0.212099254344699;17.8;82.4;23.6544383337167
104;5;-4.27457558144293;0.209134751544078;17.7;82;23.6516365029224
104;6;-4.27136971255173;0.20660666363905;17.6;82.1;23.6488440065027
104;7;-4.26761264055659;0.20483233066618;17.4;82.2;23.6460608135224
104;8;-4.53692629263769;0.18486601103604;17.7;80.8;23.6432868931481
104;9;-4.55689187870856;0.219799903170306;18.4;78.4;23.6405222146471
104;10;-4.56963250738547;0.24285460834287;19.4;70.7;23.6377667473877
104;11;-4.58479305775426;0.256916673342766;20.2;63.7;23.6350204608388
104;12;-4.59669175389785;0.269181932889476;21;59.4;23.6322833245691
104;13;-4.7296906179896;0.291211841925801;21.9;57.3;23.6295553082475
104;14;-4.8170080573578;0.310487872234108;22.4;58.6;23.6268363816421
104;15;-4.90901700612411;0.328662477984918;22.1;63;23.6241265146203
104;16;-4.86909736989367;0.337361192717473;21.6;68.8;23.6214256771484
104;17;-4.9098482692;0.34501248384717;22.1;67.1;23.6187338392911
104;18;-4.72321784915674;0.332779163748097;21.3;68.9;23.6160509712115
104;19;-4.58476621426672;0.293172213122213;20.7;71.7;23.6133770431706
104;20;-4.55944307689894;0.261900900620834;19.8;75.2;23.6107120255268
104;21;-4.55510400001297;0.243002987135566;18.3;81.8;23.608055888736
104;22;-4.28591670989126;0.232731269588049;17.9;83.7;23.6054086033509
104;23;-4.28591645781222;0.225837357466716;18.2;83.2;23.6027701400211
104;24;-4.28535264780137;0.221444023786411;18.5;82.8;23.6001404694923
105;1;-4.28535239007431;0.217974547767981;18.7;82.8;23.5975195626064
105;2;-4.28535213266903;0.214512337257014;18.7;83;23.5949073903009
105;3;-4.28462341048222;0.212349975237129;18.8;82.9;23.5923039236088
105;4;-4.2875802284088;0.210285619079071;18.9;81.3;23.5897091336582
105;5;-4.28535136162511;0.209096078087436;19;80.3;23.5871229916721
105;6;-4.28623470791101;0.20789360118083;18.9;83;23.5845454689678
105;7;-4.54227580919227;0.18580283747368;18.3;85.8;23.581976536957
105;8;-4.5613596435622;0.217701894286709;19.8;81;23.5794161671452
105;9;-4.5871619251047;0.26361560320086;20.4;77.2;23.5768643311315
105;10;-4.60046737940137;0.285009176854871;21;76.1;23.5743210006083
105;11;-4.61996167373497;0.284381227661147;21.9;70.6;23.571786147361
105;12;-4.76004176855306;0.301727083033764;22.7;66.6;23.5692597432677
105;13;-4.97344521672588;0.329040747696005;23.6;61.1;23.5667417602989
105;14;-5.11240995738957;0.348216488281696;24.3;58.1;23.5642321705172
105;15;-4.95419760333111;0.345418352500351;24;59.2;23.561730946077
105;16;-4.68363090454294;0.325672615470636;22.7;65;23.5592380592242
105;17;-4.59543451795874;0.304257199986169;22.2;69.3;23.5567534822958
105;18;-4.8572860785845;0.340452138947985;23.2;69.1;23.5542771877199
105;19;-4.59180306376981;0.311076302161365;22.2;75.8;23.5518091480151
105;20;-4.56107504988903;0.273412731709514;21.5;80.5;23.5493493357904
105;21;-4.55696591894062;0.253939784120831;20.5;86.2;23.5468977237449
105;22;-4.29842217952766;0.242024119329908;19.6;90.6;23.5444542846672
105;23;-4.2980526553932;0.232897975564288;18.9;93;23.5420189914357
105;24;-4.2998735458553;0.226212046169154;18.5;80.2;23.5395918170176
106;1;-4.30211853811198;0.219836022233622;17.8;74.6;23.5371727344694
106;2;-4.30217257341933;0.211302299630386;15.3;86.1;23.5347617169358
106;3;-4.30448659536033;0.20503177115058;13.7;92.6;23.5323587376502
106;4;-4.30601076249127;0.201532374169491;13.3;94.6;23.5299637699335
106;5;-4.30803042493717;0.200155768552373;14;96.5;23.527576787195
106;6;-4.30885231024122;0.199762438212773;15.3;95.3;23.5251977629309
106;7;-4.54321683576142;0.183190794577177;16;95;23.5228266707248
106;8;-4.56627110469057;0.217693711202014;19.1;87.7;23.5204634842473
106;9;-4.63248188194763;0.283207561882982;21.4;77.8;23.5181081772555
106;10;-4.70671776945373;0.297697652175774;22.8;68.9;23.5157607235928
106;11;-4.68445189228618;0.290765277703508;23.7;64.8;23.5134210971887
106;12;-4.83388413066589;0.306565491709334;24.5;61.7;23.5110892720584
106;13;-5.12584267668741;0.337413513077187;26.4;55;23.5087652223029
106;14;-5.13331650089987;0.347869107148528;27.4;49.6;23.506448922108
106;15;-5.14807531307044;0.351999464567066;28.4;44.7;23.5041403457447
106;16;-5.15353497582562;0.355560003857624;28.3;43.4;23.5018394675687
106;17;-5.06302936204178;0.351426202172596;28.3;42.3;23.49954626202
106;18;-5.02335817195137;0.348013260768535;28.3;42.7;23.4972607036228
106;19;-4.72001915208898;0.319131724945401;26.6;47.3;23.494982766985
106;20;-4.59763069876653;0.273615823618552;25.2;51.2;23.4927124267983
106;21;-4.58587936325936;0.263764401679961;23.8;55.6;23.4904496578375
106;22;-4.32677400685463;0.253431824696092;22.8;59.4;23.4881944349608
106;23;-4.32521575461107;0.244178491944629;22;60.9;23.4859467331087
106;24;-4.32483077521111;0.236547913428992;21.5;63.1;23.4837065273046
107;1;-4.32516012276917;0.230433425463754;21;65.7;23.4814737926539
107;2;-4.3252149269735;0.22455421403086;20.5;66.6;23.4792485043441
107;3;-4.32444716908867;0.218364894781306;19.6;70.6;23.4770306376445
107;4;-4.32482971944079;0.214691830278866;19.4;71.8;23.4748201679055
107;5;-4.32716646843919;0.212605651814784;19.5;71;23.4726170705591
107;6;-4.32812065048267;0.212995949039027;20.6;63.8;23.470421321118
107;7;-4.32860188758755;0.210181713388757;19.8;67.4;23.4682328951755
107;8;-4.58288285307714;0.187833565480669;20.5;65.8;23.4660517684055
107;9;-4.6119367643573;0.224487450747331;21.3;62.9;23.4638779165619
107;10;-4.62020712061529;0.243150693491137;22.3;59.5;23.4617113154784
107;11;-4.62266424079518;0.250905785967456;22.7;59.5;23.4595519410685
107;12;-4.9422656497418;0.291889699838326;25.1;52.3;23.457399769325
107;13;-4.94837181486453;0.30901043789199;26.3;47.5;23.4552547763198
107;14;-5.1682633932406;0.33202879333553;27.3;45.1;23.4531169382036
107;15;-5.2382766874588;0.345745348845006;28.1;44.7;23.4509862312056
107;16;-4.81785435388623;0.320997353598724;26.4;50.3;23.4488626316337
107;17;-4.68385620305116;0.303473769409275;25.7;59.7;23.4467461158735
107;18;-5.13704890125745;0.335855856573383;27.9;50.1;23.4446366603885
107;19;-4.69494906599291;0.299867608417759;27.8;48.2;23.4425342417201
107;20;-4.63130669666458;0.270754054544365;26.2;53.7;23.4404388364865
107;21;-4.61567727306811;0.249328601936452;22.9;71;23.4383504213834
107;22;-4.33723915824787;0.236099517075145;21.5;75.7;23.4362689731832
107;23;-4.3372388879743;0.225945525707095;19.6;81.3;23.4341944687348
107;24;-4.33768536156087;0.220939471784241;19.5;77.7;23.4321268849635
108;1;-4.33723838584885;0.214017307736993;18.1;83;23.4300661988707
108;2;-4.33679366992686;0.208815605657482;17.3;87.1;23.4280123875335
108;3;-4.33723794111149;0.206593648132675;17.5;85.6;23.4259654281047
108;4;-4.3340866074254;0.207552240756929;18.6;75.2;23.4239252978125
108;5;-4.32956732158442;0.203369592816562;17.2;83.5;23.4218919739601
108;6;-4.32811397191996;0.198895380292132;15.4;88.8;23.4198654339255
108;7;-4.55035779383232;0.180173642168751;14.3;92;23.4178456551615
108;8;-4.56322913829515;0.214563438246529;17.3;83.7;23.4158326151952
108;9;-4.67799385424515;0.277825360544257;21.4;63.6;23.4138262916275
108;10;-4.8293400635675;0.300407657261965;23.8;52.4;23.4118266621338
108;11;-4.81859957924842;0.296270530590863;25.5;45.4;23.4098337044626
108;12;-4.91529956530295;0.311790141612647;25.9;49.5;23.4078473964361
108;13;-5.12063650058973;0.337458468849164;27;45.9;23.4058677159496
108;14;-5.15182490656704;0.350930329083258;27.2;46.3;23.4038946409714
108;15;-5.13509934422607;0.356138292388871;27.7;47.2;23.4019281495422
108;16;-5.09436586220656;0.359567536516804;27.8;51.6;23.3999682197756
108;17;-5.00838880607719;0.358010369155174;27.2;54.9;23.398014829857
108;18;-4.88824919069116;0.350708219344974;26.6;58.1;23.3960679580441
108;19;-4.60154895277822;0.315251091428474;26;60;23.3941275826663
108;20;-4.58254168890716;0.289310760458216;25.1;63.8;23.3921936821243
108;21;-4.56990662377136;0.268047861914931;23.1;73.9;23.3902662348904
108;22;-4.31681670600736;0.254302430729024;21.8;76.3;23.3883452195076
108;23;-4.3168164290986;0.243055562593203;20.2;79.8;23.3864306145902
108;24;-4.31681616942203;0.238666019426894;20.5;72.4;23.3845223988226
109;1;-4.31681589892477;0.234674800658567;21.3;69.3;23.3826205509599
109;2;-4.31716087864093;0.225394887151752;18.9;79.4;23.3807250498271
109;3;-4.31716062960642;0.222191568775223;20.4;70.8;23.3788358743194
109;4;-4.31820631968004;0.212574108545991;17;85.9;23.3769530034014
109;5;-4.31820610499415;0.205916343839186;15.6;90.8;23.3750764161074
109;6;-4.32254709322184;0.202115119072589;15.3;92.6;23.3732060915406
109;7;-4.55494448432344;0.184036219603691;15.1;92.8;23.3713420088735
109;8;-4.57564787350514;0.220269427521417;18.7;84.1;23.3694841473473
109;9;-4.71234542300984;0.282404020393094;23.5;64.1;23.3676324862716
109;10;-4.82741795890048;0.304122783261438;25.3;59.5;23.3657870050247
109;11;-4.7090242095803;0.294036790372933;24.7;66.1;23.3639476830525
109;12;-4.82028938405365;0.309100624840698;24.1;67.6;23.3621144998693
109;13;-5.09452175925576;0.340506098933322;25;62.9;23.3602874350566
109;14;-4.62388172059382;0.305653900405957;22.9;66.4;23.3584664682637
109;15;-4.58674536175121;0.267306198368209;20.5;73.2;23.356651579207
109;16;-4.58222857948719;0.255590904512952;18.9;81.4;23.3548427476698
109;17;-4.57705635906793;0.248214588031564;18.2;86.6;23.3530399535024
109;18;-4.5747820845498;0.240527617049388;18.1;86.9;23.3512431766215
109;19;-4.57100781290526;0.229620723742858;18;86.7;23.3494523970102
109;20;-4.562798205818;0.210326791343086;17.2;90.8;23.3476675947178
109;21;-4.56314540960724;0.209533514228243;16.3;95.5;23.3458887498595
109;22;-4.33181855408066;0.206984573730706;16.1;96.4;23.344115842616
109;23;-4.33174816173543;0.204736361213402;16.1;96.8;23.3423488532339
109;24;-4.33217018326031;0.202850822012578;16.1;97.2;23.3405877620248
110;1;-4.33111909080516;0.201337497459107;16.2;97;23.3388325493653
110;2;-4.32872608487829;0.200087323500319;16.2;97.1;23.337083195697
110;3;-4.32608964402398;0.199043287546652;16.2;97.3;23.3353396815263
110;4;-4.32608945034453;0.19819452259734;16.2;97.4;23.3336019874237
110;5;-4.32608925693271;0.197705416555621;16.3;97.7;23.3318700940241
110;6;-4.3260890624368;0.197229200836298;16.3;97.7;23.3301439820263
110;7;-4.32608886809872;0.197020381831326;16.4;97.7;23.3284236321932
110;8;-4.55379117334017;0.178916938371761;16.4;97.9;23.3267090253509
110;9;-4.56078946694482;0.19833465510877;16.7;97.9;23.3250001423892
110;10;-4.55495541093845;0.209251980188354;17.2;97;23.3232969642609
110;11;-4.55635357061593;0.215741974677277;17.4;97.3;23.3215994719818
110;12;-4.55568344563674;0.220558941079779;17.2;96.7;23.3199076466306
110;13;-4.5566189609302;0.224950759464915;17;96.6;23.3182214693484
110;14;-4.56065028610944;0.236746973667054;16.8;95.9;23.3165409213387
110;15;-4.55839752407645;0.235009482908363;17.4;94.8;23.3148659838673
110;16;-4.55313879944008;0.221531963504869;17;91.8;23.3131966382618
110;17;-4.55010373118868;0.215685270495517;16.5;91.3;23.3115328659115
110;18;-4.54697274734389;0.205512998887918;16.5;91.3;23.3098746482675
110;19;-4.54600371774214;0.198544372202104;16.1;93.8;23.308221966842
110;20;-4.54358716265843;0.187390012822174;15.8;93;23.3065748032085
110;21;-4.54422486212989;0.191167646383329;15.4;94.2;23.3049331390013
110;22;-4.32813551861832;0.191329643023612;15.1;96;23.3032969559157
110;23;-4.32813535778579;0.191022627571318;15;95.5;23.3016662357073
110;24;-4.328135198341;0.190659933165605;14.8;97;23.3000409601921
111;1;-4.32813504022226;0.190504611036374;14.8;98.2;23.2984211112465
111;2;-4.3281348821686;0.190572485078775;15;97;23.2968066708065
111;3;-4.3281347229158;0.190264105547869;14.7;97.8;23.2951976208681
111;4;-4.32813456952289;0.19002924372302;14.7;96;23.2935939434867
111;5;-4.32813441748407;0.189666489534845;14.5;96.6;23.2919956207774
111;6;-4.32813426806531;0.190188688566121;14.8;96.7;23.2904026349141
111;7;-4.32813411362678;0.190327291094602;14.8;98;23.28881496813
111;8;-4.32813395915882;0.191651158088147;15.6;96.4;23.2872326027167
111;9;-4.53735584412783;0.175185659193481;15.6;97.5;23.2856555210249
111;10;-4.53952551812156;0.18722658364329;16.4;96.9;23.2840837054633
111;11;-4.53957405128154;0.192327064979901;17.1;95.9;23.2825171384991
111;12;-4.54171307276143;0.20222605306095;17.5;95.9;23.2809558026572
111;13;-4.54539747332062;0.216218228271867;17.7;96;23.2793996805208
111;14;-4.54974694198025;0.228452972623215;17.9;96.2;23.2778487547304
111;15;-4.5485910566287;0.229666184625079;18.3;95.8;23.276303007984
111;16;-4.55139327230425;0.238121520185528;18.6;95.1;23.274762423037
111;17;-4.55481935516438;0.242976273834563;18.4;96.3;23.2732269827018
111;18;-4.54795680746967;0.227384080252386;18.4;96.2;23.2716966698477
111;19;-4.5449273588853;0.211366696296558;18.3;96.7;23.2701714674008
111;20;-4.54205089952609;0.19441832473995;18.2;96.7;23.2686513583436
111;21;-4.54222503750058;0.197900667110889;18.2;97.4;23.267136325715
111;22;-4.3292126321377;0.198372307569144;18.3;97.7;23.2656263526101
111;23;-4.32952541599803;0.19829047942503;18.3;98.2;23.26412142218
111;24;-4.3299453410474;0.198009406787683;18.4;96.9;23.2626215176315
112;1;-4.32983981102307;0.197778796417047;18.4;97.7;23.2611266222269
112;2;-4.33079494711183;0.197597825335148;18.4;98.2;23.2596367192843
112;3;-4.33047446640698;0.197716472541518;18.4;98.7;23.2581517921767
112;4;-4.3304742685637;0.197725782922173;18.4;99;23.2566718243322
112;5;-4.33111649453609;0.197714058553404;18.3;99.3;23.255196799234
112;6;-4.33168454113171;0.197717928516552;18.4;99.5;23.2537267004198
112;7;-4.33154852543183;0.198131926660037;18.5;99.4;23.2522615114819
112;8;-4.54523110396617;0.177863572228495;18.7;99.2;23.250801216067
112;9;-4.55679670743473;0.206415582279317;19.1;98.8;23.2493457978758
112;10;-4.55921736575748;0.225132849200813;19.5;97.8;23.2478952406632
112;11;-4.56154935760644;0.236217916616392;19.6;97.9;23.2464495282378
112;12;-4.57874995793887;0.269740849946734;20.3;96.3;23.2450086444619
112;13;-4.58842520771289;0.299756069776551;20.6;95.7;23.2435725732511
112;14;-4.59051019678875;0.316131047459946;20.3;96.8;23.2421412985745
112;15;-4.58975262876951;0.321720587396394;20.5;95.6;23.2407148044541
112;16;-4.65072895634541;0.337869431921292;21.1;91.4;23.2392930749652
112;17;-4.58716769828956;0.330694609510586;21.1;91.3;23.2378760942354
112;18;-4.56971465991875;0.306776442576138;20.3;93.9;23.2364638464453
112;19;-4.55475293938104;0.269106447696686;20;93.8;23.2350563158275
112;20;-4.55022464747078;0.24760355190474;19.9;91.9;23.2336534866673
112;21;-4.54932508887963;0.236546663651887;19.4;91.6;23.2322553433018
112;22;-4.33375789212845;0.228766801320283;19.1;93.1;23.23086187012
112;23;-4.33375767879493;0.222782855102157;19;94.2;23.2294730515629
112;24;-4.33375746878873;0.218002858160504;18.9;94.8;23.2280888721226
113;1;-4.33375726163595;0.214206401054216;18.7;94.9;23.2267093163431
113;2;-4.33375705682451;0.211546947179376;18.7;95.6;23.2253343688192
113;3;-4.3337568519989;0.209775285426358;19;94.7;23.2239640141972
113;4;-4.33375664576765;0.208311335177012;19.1;94.6;23.2225982371738
113;5;-4.33375643905813;0.206735271293679;19;95.2;23.2212370224969
113;6;-4.33375623392729;0.205337858285426;18.9;94.2;23.2198803549646
113;7;-4.33375603029271;0.204559927375049;18.9;94;23.2185282194256
113;8;-4.55436319370133;0.218063794485424;19.6;92.8;23.2171806007787
113;9;-4.5783458376829;0.275307188384004;20.5;89.7;23.2158374839729
113;10;-4.58133534243674;0.289329567679642;21.2;88;23.214498854007
113;11;-4.59478048711964;0.299313643169289;21.7;85.8;23.2131646959295
113;12;-4.66798477313508;0.316022971933952;22.1;84.2;23.2118349948387
113;13;-4.74778075908085;0.336431533524984;22.3;83.6;23.2105097358819
113;14;-4.85961696595583;0.356678746765155;22.7;83;23.2091889042561
113;15;-4.86874611802617;0.364967537168102;23.2;81.8;23.2078724852071
113;16;-4.88470430343612;0.372038747430701;23.5;80.1;23.2065604640298
113;17;-4.80590541732812;0.371473854509914;23.5;79.7;23.2052528260676
113;18;-4.72125068543473;0.365567982339062;23.3;79;23.2039495567128
113;19;-4.56226493821922;0.312614253853272;22.2;83.5;23.202650641406
113;20;-4.55465813580675;0.282498827128536;21.2;88.1;23.201356065636
113;21;-4.55355435904458;0.270290828654476;20.7;90.5;23.20006581494
113;22;-4.34343413023196;0.259726742784846;20.3;91.6;23.1987798749029
113;23;-4.34343390027745;0.251193218662232;20.3;91.3;23.1974982311575
